nodeID nodeLabel nodeSymbol
24863 126713 TRPM6
24864 109229 GUCY1B2
24865 3192300 LOC101928405
24866 100499 NA
24867 222243 NA
24868 4383915 NA
24869 216539 NA
24870 248464 NA
24871 250611 NA
24872 246401 NA
24873 249537 NA
24874 256892 NA
24875 252405 NA
24876 250361 NA
24877 249566 NA
24878 198900 NA
24879 249823 NA
24880 4383916 NA
24881 4383914 NA
24882 4383878 NA
24883 4383879 NA
24884 1148792 NA
24885 35876 NA
24886 31969 NA
24887 32803 NA
24888 31507 NA
24889 31621 NA
24890 31788 NA
24891 31417 NA
24892 34487 NA
24893 4383950 NA
24894 4383939 NA
24895 4383946 NA
24896 4383924 NA
24897 4383925 NA
24898 4383922 NA
24899 4383945 NA
24900 4383921 NA
24901 4383949 NA
24902 4383941 NA
24903 4383951 NA
24904 4383947 NA
24905 4383940 NA
24906 4383918 NA
24907 4383919 NA
24908 4383920 NA
24909 4383943 NA
24910 4383944 NA
24911 4383942 NA
24912 4383917 NA
24913 4383888 NA
24914 1529373 CORO7-PAM16
24915 113358 YES1P1
24916 4383923 NA
24917 4383913 NA
24918 534173 NA
24919 118680 IGLJ3
24920 128069 IBD8
24921 131164 TMC3
24922 109661 IFN1@
24923 111886 RCD1
24924 612840 PRCD
24925 200367 NA
24926 213422 NA
24927 3195755 LOC102724652
24928 117952 TPK1
24929 1529623 TNFAIP8L2-SCNM1
24930 576462 SCARNA23
24931 576461 SCARNA6
24932 299890 SNORA10
24933 755918 SNORA11D
24934 593027 SNORA16A
24935 576477 SNORA5C
24936 576524 SNORA77
24937 576525 SNORA78
24938 576526 SNORA79
24939 576527 SNORA80A
24940 117814 SNORD12C
24941 124509 SNORD14D
24942 593038 SNORD23
24943 117867 SNORD33
24944 117866 SNORD34
24945 117865 SNORD35A
24946 125144 SNORD38A
24947 117838 SNORD59A
24948 117837 SNORD60
24949 117835 SNORD62A
24950 593040 SNORD62B
24951 130491 SNORD8
24952 593064 SNORD88B
24953 593051 SCARNA10
24954 4383948 NA
24955 121936 C2orf43
24956 1625502 NA
24957 109427 RBMXP1
24958 935200 LOC100131294
24959 256360 NA
24960 623221 NA
24961 1613828 NA
24962 121551 KIAA1210
24963 117159 PRND
24964 125229 IZUMO4
24965 116084 EDDM3A
24966 114803 TMPRSS11D
24967 135853 MIR22
24968 135785 MIR144
24969 1529919 MIR4732
24970 135783 MIR142
24971 135807 MIR182
24972 135875 MIR29C
24973 135797 MIR15A
24974 135750 MIR107
24975 135800 MIR16-2
24976 593228 MIR652
24977 135744 MIR103A1
24978 135745 MIR103A2
24979 135808 MIR183
24980 138621 MIR340
24981 115183 MFAP3L
24982 610500 FAM166B
24983 133299 GAPDHP65
24984 108886 GAPDHP1
24985 122150 GREM2
24986 204915 NA
24987 3940792 NA
24988 112450 SLC13A1
24989 247646 NA
24990 249967 NA
24991 251393 NA
24992 247616 NA
24993 251671 NA
24994 252680 NA
24995 249541 NA
24996 247419 NA
24997 248566 NA
24998 247757 NA
24999 247750 NA
25000 258549 NA
25001 260498 NA
25002 247235 NA
25003 248633 NA
25004 250484 NA
25005 258768 NA
25006 248454 NA
25007 246433 NA
25008 247442 NA
25009 246452 NA
25010 248045 NA
25011 247447 NA
25012 250110 NA
25013 4383852 NA
25014 250054 NA
25015 247683 NA
25016 249131 NA
25017 257529 NA
25018 256234 NA
25019 248535 NA
25020 247961 NA
25021 247412 NA
25022 246539 NA
25023 246544 NA
25024 248020 NA
25025 253982 NA
25026 248936 NA
25027 247767 NA
25028 246831 NA
25029 250582 NA
25030 247826 NA
25031 251782 NA
25032 247846 NA
25033 247925 NA
25034 248391 NA
25035 251042 NA
25036 273432 NA
25037 251423 NA
25038 258591 NA
25039 247990 NA
25040 266569 NA
25041 256218 NA
25042 255648 NA
25043 255327 NA
25044 247317 NA
25045 248715 NA
25046 247544 NA
25047 249514 NA
25048 249518 NA
25049 269104 NA
25050 249520 NA
25051 252140 NA
25052 606452 NA
25053 262010 NA
25054 248191 NA
25055 247773 NA
25056 263791 NA
25057 258631 NA
25058 251596 NA
25059 256270 NA
25060 249930 NA
25061 250590 NA
25062 250135 NA
25063 252216 NA
25064 262303 NA
25065 260432 NA
25066 252304 NA
25067 255047 NA
25068 252218 NA
25069 248446 NA
25070 249714 NA
25071 257021 NA
25072 250051 NA
25073 255637 NA
25074 269960 NA
25075 255611 NA
25076 266074 NA
25077 249945 NA
25078 246917 NA
25079 246952 NA
25080 246945 NA
25081 261915 NA
25082 249708 NA
25083 268757 NA
25084 249806 NA
25085 265927 NA
25086 265745 NA
25087 202389 NA
25088 159716 NA
25089 1530817 MYZAP
25090 116320 HHLA2
25091 125444 KIR3DL3
25092 131642 LCE1E
25093 131638 LCE1A
25094 132267 KRTAP5-3
25095 136219 KRTAP5-2
25096 116213 VAX1
25097 131293 EVX2
25098 130656 KRTAP19-6
25099 130650 KRTAP6-2
25100 130654 KRTAP19-4
25101 609637 PRR20B
25102 609649 PRR20D
25103 609643 PRR20C
25104 130653 KRTAP19-3
25105 106859 AQP6
25106 131083 LHFPL1
25107 123951 ZMYND12
25108 126452 C7orf57
25109 128423 CCDC125
25110 130651 KRTAP6-3
25111 108616 FMO4
25112 125774 IFI27L1
25113 124603 GAL3ST3
25114 130099 TPRG1
25115 124005 HIATL2
25116 299846 GDF5OS
25117 128863 CTAG1A
25118 121092 TEX12
25119 128076 PSORS1C2
25120 134385 MGC50722
25121 123602 KRTAP1-1
25122 132134 KRTAP12-3
25123 139008 MS4A13
25124 128661 ZNF438
25125 3192470 MEI4
25126 130644 KRTAP13-2
25127 119565 VCX2
25128 127729 CXorf38
25129 132439 SPDYC
25130 129711 NHLRC4
25131 119333 C5orf45
25132 119794 RIPPLY3
25133 130627 KRTAP19-1
25134 131640 LCE1C
25135 131643 LCE1F
25136 1529384 ZNF559-ZNF177
25137 130624 KRTAP7-1
25138 124112 CNFN
25139 130649 KRTAP6-1
25140 130652 KRTAP19-2
25141 611123 KRTAP2-3
25142 120185 BEST2
25143 119012 SLC39A2
25144 133448 GPR152
25145 114536 CLDN9
25146 132762 SMIM1
25147 108425 EVI2B
25148 136446 GOLGA6L9
25149 131345 SLC10A6
25150 131445 DGAT2L6
25151 110441 MLN
25152 126134 C20orf85
25153 132648 SHISA6
25154 137219 OOEP
25155 114146 SCARF1
25156 111051 CLDN11
25157 132125 KRTAP10-6
25158 138938 SPANXN2
25159 109124 GPR42
25160 128404 TMEM154
25161 127436 CCDC13
25162 127141 C1orf74
25163 123168 TMEM254
25164 134560 C14orf180
25165 569099 PGA4
25166 125504 ZNF837
25167 129835 ZNF575
25168 126074 ZNF648
25169 131900 DNAJB13
25170 3190786 LOC101060321
25171 3190795 TBC1D3K
25172 128807 TSPO2
25173 534792 CTXN3
25174 575779 AQP12B
25175 107669 CNR2
25176 131206 LEUTX
25177 124915 TMEM88
25178 568554 FAM25A
25179 135986 FAM25G
25180 569275 FAM25C
25181 1529049 LOC100507537
25182 109608 IBSP
25183 568124 UBTFL1
25184 117630 LCE2B
25185 137412 AARD
25186 131286 NOTO
25187 124453 KRTAP4-5
25188 126397 GPR151
25189 132645 SPDYE4
25190 123293 KHDC1
25191 126746 FAM65C
25192 121246 C2orf83
25193 109236 GUCA2B
25194 123291 TMEM121
25195 1529349 HSPB2-C11orf52
25196 109183 GSC2
25197 125585 DEFB118
25198 133119 C6orf222
25199 125990 CYP4F22
25200 609116 SPANXB1
25201 120852 HHAT
25202 128075 PSORS1C1
25203 116093 NPFFR2
25204 114550 TBX18
25205 131280 MSGN1
25206 127473 C4orf45
25207 135454 SOHLH1
25208 129158 LMNTD2
25209 125789 PSMB11
25210 127892 APCDD1L
25211 125487 TGM7
25212 126728 BANF2
25213 113887 TMEM187
25214 106531 AADAC
25215 121136 SLC7A10
25216 138451 SPDYE2B
25217 132082 RBMY1J
25218 127232 GTSF1L
25219 126854 BEST3
25220 131646 LCE2C
25221 131649 LCE3B
25222 136247 KRTAP5-7
25223 127356 PPP1R1C
25224 135141 C9orf152
25225 127018 C17orf50
25226 120129 FNDC8
25227 129048 C8orf46
25228 127274 C22orf15
25229 131683 ANKRD37
25230 134647 GRAPL
25231 133087 TEX43
25232 116931 KIAA1045
25233 568101 C18orf42
25234 936859 ERICH4
25235 128719 GPR116
25236 125257 KLHDC7B
25237 111459 POU6F1
25238 121916 HAPLN2
25239 131396 STRA8
25240 133716 ONECUT3
25241 131510 ACSM2B
25242 126506 C9orf57
25243 127097 IGFL2
25244 3195539 LOC102724428
25245 115601 B3GALT5
25246 132462 CLEC2A
25247 132022 ENTPD8
25248 570156 CLRN2
25249 3195599 LOC102724488
25250 130662 KRTAP22-1
25251 118932 TRPM5
25252 127527 ZC2HC1B
25253 128850 DEFB124
25254 131136 ANKRD33
25255 123008 SYNPO2L
25256 128724 LRRC73
25257 123821 C10orf11
25258 127773 TMEM229B
25259 129249 TAS2R19
25260 119746 TM6SF2
25261 121176 PANX2
25262 130661 KRTAP21-2
25263 115482 LHFPL2
25264 114700 GPR37L1
25265 119079 NOX3
25266 124918 DAPL1
25267 134995 MCCD1
25268 612783 CEMP1
25269 934199 LOC100505478
25270 126377 ZNF474
25271 935205 LOC100131303
25272 136248 KRTAP5-11
25273 136932 ODF3B
25274 124369 MEDAG
25275 107450 CDH17
25276 3190525 TCP11X2
25277 131549 GJC3
25278 1529426 FXYD6-FXYD2
25279 111945 RLN1
25280 130365 FOXD4L3
25281 129822 ZNF547
25282 131556 FOXD4L4
25283 134778 C20orf202
25284 123813 KRTAP17-1
25285 121789 KRTAP5-8
25286 135929 CCL3L3
25287 131442 CXorf66
25288 133478 OR10G4
25289 130914 SLC35E4
25290 120383 SLC52A1
25291 115911 CGREF1
25292 115937 CORIN
25293 132399 SLC16A12
25294 119406 TMEM69
25295 129916 CYB561D1
25296 129230 TMIE
25297 130795 TMEM119
25298 128836 DEFB108B
25299 129090 MYADML2
25300 125016 LEMD1
25301 934641 TMEM262
25302 134295 AGMO
25303 608917 SERF1B
25304 129683 EXOC3L1
25305 123949 ZNF541
25306 118804 TMPRSS11E
25307 609848 GAGE2A
25308 117776 OR7C2
25309 131913 ZNF710
25310 125258 ODF3
25311 129753 C17orf47
25312 112369 SHOX
25313 125951 ZNF441
25314 940351 LIMS3L
25315 119811 CLDN22
25316 568613 TMEM72
25317 3194698 LOC102723553
25318 120556 PRR34
25319 934805 PRR32
25320 4383824 BOLA2-SMG1P6
25321 130088 ZNF660
25322 132268 KRTAP5-4
25323 106860 AQP7
25324 131488 OTOP3
25325 608299 BHLHA9
25326 126385 C5orf49
25327 126742 WFDC6
25328 126458 LRGUK
25329 608573 TSPY3
25330 940742 TSPY10
25331 132463 CLEC12B
25332 137226 FAM26F
25333 106763 AMELY
25334 131688 KRTAP10-10
25335 122065 RTP4
25336 123711 SLC35G5
25337 122982 ZNF613
25338 117930 ZNF285
25339 124807 GGTLC2
25340 107961 CYP21A2
25341 112418 SLC5A4
25342 132560 TNFAIP8L3
25343 934928 SBK3
25344 127897 CABP7
25345 126808 OR51E1
25346 127204 SHISA4
25347 129814 SMIM21
25348 123120 BAIAP2L2
25349 107770 CR1L
25350 126749 DEFB129
25351 126919 ISM2
25352 135557 IFITM10
25353 126120 NKAIN4
25354 131989 LHFPL3
25355 122602 IRX6
25356 126104 ARHGEF19
25357 124972 OTOP2
25358 132266 KRTAP5-1
25359 534793 HIGD1C
25360 131667 PADI6
25361 126398 STARD4
25362 106840 AQP8
25363 123229 PPP1R2P9
25364 936647 KCNJ18
25365 128734 C6orf1
25366 113244 CLRN1
25367 593225 INS-IGF2
25368 109804 IL11RA
25369 128818 TMEM130
25370 1529076 LOC100507577
25371 127506 BTNL9
25372 112958 TSPAN8
25373 127314 OTOS
25374 125862 UBALD1
25375 124204 MS4A14
25376 129840 TPRX1
25377 127227 FAM71A
25378 117351 TPSG1
25379 120315 HRASLS2
25380 121850 LY6G6D
25381 124469 PAQR8
25382 110160 LHB
25383 107389 CD37
25384 123501 RSPH6A
25385 125904 ZFP3
25386 126127 SPATA25
25387 122068 NPVF
25388 127891 WFDC13
25389 112249 SRL
25390 569591 DEFB131
25391 124570 GALP
25392 111536 PRB4
25393 571873 C7orf73
25394 135110 PTPLAD2
25395 120302 C1orf56
25396 126443 OR6B1
25397 129139 SYCE2
25398 934298 CCDC152
25399 127069 ZNF534
25400 121870 CACNG7
25401 109981 KCNN1
25402 109462 HOXC5
25403 117008 OTP
25404 124147 KRTAP4-4
25405 129962 KRTAP13-4
25406 131937 IGFL1
25407 124449 KRTAP4-1
25408 129026 CNIH2
25409 129088 ANKK1
25410 112451 SLC14A1
25411 135005 CRIP3
25412 124078 HHIPL1
25413 128718 GPR115
25414 112658 STC1
25415 128554 C7orf62
25416 112337 SFTPB
25417 127423 PQLC2L
25418 127823 FBXO39
25419 123031 DNAJC22
25420 128810 PXT1
25421 134419 C10orf120
25422 135342 OR5K2
25423 115687 SPON1
25424 131285 FIGLA
25425 121952 CELF6
25426 107827 CSF3
25427 111531 PPY
25428 107510 CEACAM3
25429 129197 ZNF683
25430 125677 DBX1
25431 122119 MS4A6A
25432 3196631 LOC400927-CSNK1E
25433 128799 GPR97
25434 113488 ZNF134
25435 131521 FAM159A
25436 127185 LELP1
25437 128274 FAM129C
25438 109234 GUCA1B
25439 129094 EPGN
25440 125576 MRGPRX3
25441 118782 DEXI
25442 129186 HEATR9
25443 126628 CHODL
25444 114490 CH25H
25445 576100 FAM72B
25446 129656 FAM154B
25447 121090 TEX13B
25448 121398 RGL3
25449 125887 SPATA32
25450 138882 H2AFB2
25451 123695 TMEM47
25452 114476 TNFSF18
25453 1529000 LOC100507462
25454 109003 GLRA1
25455 119149 TAS2R10
25456 131212 ZSCAN5B
25457 126487 TMEM71
25458 126982 C16orf92
25459 119802 P2RY13
25460 130929 ESPNL
25461 128731 PI16
25462 127727 H2BFWT
25463 121242 OTOR
25464 115762 SEMA6C
25465 125896 B4GALNT2
25466 128331 GKN2
25467 128852 DEFB128
25468 126649 WFDC3
25469 122064 NPFFR1
25470 112594 SRD5A2
25471 121347 DAZ2
25472 115748 C1orf61
25473 1530105 FAM47E-STBD1
25474 3194770 CT45A10
25475 569674 NKX2-4
25476 126744 C20orf173
25477 129411 OR10AG1
25478 128795 CDHR3
25479 569311 SDHAF1
25480 107082 OPN1SW
25481 608308 FAM156B
25482 125942 ACER1
25483 131056 ACER2
25484 131251 FCRL6
25485 133354 NKX1-2
25486 127173 GCSAML
25487 126415 TAAR9
25488 129713 TMEM114
25489 125391 C1QTNF4
25490 125398 SMIM19
25491 568395 FAM163B
25492 137173 C5orf56
25493 128843 DEFB115
25494 118087 GPR162
25495 116189 SDS
25496 118157 KCNMB4
25497 121950 PROK2
25498 116411 GPR45
25499 106810 AOAH
25500 127503 C5orf38
25501 124550 LBX2
25502 396747 PRSS53
25503 126055 TMCO2
25504 114985 GUCA1C
25505 108805 FUT7
25506 609366 ZNF705D
25507 126866 C12orf60
25508 125821 SLC51B
25509 127164 HFE2
25510 125802 GPHB5
25511 127840 OR7D2
25512 134206 LCN9
25513 132020 CA13
25514 134442 FAM180B
25515 126206 TMEM18
25516 114498 TM4SF5
25517 127283 ENTHD1
25518 570855 S100A7L2
25519 113320 WNT9A
25520 126196 LYG1
25521 128402 SLC10A4
25522 125937 OR7D4
25523 132081 RBMY1E
25524 107562 CHRNB1
25525 113051 TRH
25526 568114 TRIM49C
25527 128577 TBATA
25528 575546 GOLGA8K
25529 125823 HIGD2B
25530 126484 LYPD2
25531 122219 PLA2G2F
25532 139076 C8orf58
25533 120436 ARMC4
25534 139210 SSX4B
25535 127532 RAET1L
25536 132766 TMEM82
25537 125422 RAB42
25538 132118 IL31
25539 124994 B3GNT7
25540 126468 CLDN23
25541 117763 VCX
25542 126291 UROC1
25543 125587 TAGAP
25544 128840 DEFB112
25545 933954 CXorf51A
25546 936111 CXorf51B
25547 110596 MT1B
25548 125118 CGB8
25549 120981 LENEP
25550 128226 FAM24B
25551 108115 DNASE1L3
25552 608705 CLEC19A
25553 126354 SLC9B2
25554 935384 PRR23D1
25555 936210 PRR23D2
25556 127311 C2orf15
25557 128829 MS4A6E
25558 117803 OR1L3
25559 133512 OR6C1
25560 108859 GALR1
25561 131325 CD200R1L
25562 124323 MFSD2A
25563 130267 ZNF789
25564 129282 FDCSP
25565 130073 C3orf56
25566 117373 PARM1
25567 127360 SLC38A11
25568 128527 GSX1
25569 115931 RRH
25570 125827 NIPA1
25571 131988 SLC26A5
25572 130835 TMEM95
25573 128258 LKAAEAR1
25574 123335 PRRT1
25575 130932 PRR30
25576 134777 DEFB132
25577 117374 ZNF345
25578 131308 GPR148
25579 128966 EIF4E1B
25580 131890 PTCHD3
25581 132799 SLC6A17
25582 575961 MBD3L3
25583 1527806 CCDC179
25584 128833 DEFB105A
25585 139060 DEFB105B
25586 132416 IFITM5
25587 128637 ATOH7
25588 134673 TEX19
25589 128538 OR5AS1
25590 129853 ACTL9
25591 117686 OR5H1
25592 130576 ZAR1
25593 117682 OR7A17
25594 131355 PLCXD3
25595 127989 ZNF883
25596 127036 NOTUM
25597 127824 SPPL2C
25598 129590 SIAH3
25599 126388 POU5F2
25600 133263 C9orf153
25601 125685 NXPE2
25602 133118 CLPSL2
25603 112263 CCL16
25604 133856 OR2G6
25605 129122 C19orf38
25606 109363 HLA-DQA2
25607 126940 C15orf65
25608 575819 SCGB1C2
25609 534803 FAM229B
25610 133388 OR52E6
25611 136814 ETV3L
25612 117786 OR4F3
25613 123472 OR4F16
25614 610156 OR4F29
25615 120651 MEG3
25616 125794 KLHDC1
25617 128202 AMN1
25618 132666 C17orf98
25619 123220 FER1L4
25620 936701 LRRC53
25621 113214 UGT2B17
25622 128396 DNAH12
25623 130928 MROH2A
25624 610204 DNM1P34
25625 108175 ECM2
25626 134313 IQCA1P1
25627 125614 CFAP70
25628 609180 LOC728763
25629 129620 LINC00523
25630 576417 NCF1C
25631 135217 FIGNL2
25632 126494 UNC5D
25633 3192165 DARS-AS1
25634 125968 RPS4XP21
25635 127106 FAM98C
25636 134862 LOC401010
25637 569335 RPL23AP53
25638 569501 MT1IP
25639 571491 LOC646644
25640 608336 LOC727896
25641 934113 LOC100129492
25642 1529372 LGTN
25643 129758 YWHAEP7
25644 135150 LINC01451
25645 127614 TDRP
25646 3193082 LINC01198
25647 129681 CCDC79
25648 204589 NA
25649 204418 NA
25650 134677 LINC00668
25651 135813 MIR188
25652 118763 IGKV1-33
25653 118726 IGKV1D-33
25654 118767 IGKV1-17
25655 118733 IGKV1D-12
25656 118671 IGLV1-47
25657 118646 IGLV3-19
25658 118743 IGKV3-15
25659 118760 IGKV1-39
25660 118672 IGLV1-44
25661 118669 IGLV1-51
25662 118627 IGLV6-57
25663 4383952 NA
25664 4383953 NA
25665 123065 TMEM156
25666 127012 SLC47A2
25667 122858 ECHDC3
25668 129179 WDR72
25669 4383864 NA
25670 4383871 NA
25671 121871 CACNG6
25672 934747 TMEM221
25673 121734 KIAA1614
25674 576013 GOLGA8M
25675 120996 APOBR
25676 249567 NA
25677 230837 NA
25678 36927 NA
25679 118751 IGKV2-28
25680 219724 NA
25681 200321 NA
25682 204461 NA
25683 198862 NA
25684 215731 NA
25685 199629 NA
25686 203570 NA
25687 212849 NA
25688 199565 NA
25689 202334 NA
25690 198059 NA
25691 197903 NA
25692 207837 NA
25693 211255 NA
25694 4263587 NA
25695 3509187 NA
25696 570415 RPL6P27
25697 122352 STAG3L4
25698 4263570 NA
25699 119807 GPR87
25700 3509188 NA
25701 4263571 NA
25702 4263588 NA
25703 108241 EEF1A1P4
25704 546277 NA
25705 170293 NA
25706 158101 NA
25707 249497 NA
25708 115528 LRRC17
25709 115676 CPQ
25710 128424 LINC01554
25711 609060 KRT8P3
25712 135731 MIRLET7A2
25713 135734 MIRLET7C
25714 135735 MIRLET7D
25715 135736 MIRLET7E
25716 135737 MIRLET7F1
25717 135738 MIRLET7F2
25718 135739 MIRLET7G
25719 135903 MIR98
25720 135753 MIR1-1
25721 135754 MIR1-2
25722 135893 MIR7-2
25723 135894 MIR7-3
25724 135895 MIR9-1
25725 135896 MIR9-2
25726 135900 MIR9-3
25727 135752 MIR10B
25728 135798 MIR15B
25729 135801 MIR17
25730 135802 MIR18A
25731 299883 MIR18B
25732 135829 MIR19B1
25733 135830 MIR19B2
25734 135831 MIR20A
25735 299882 MIR20B
25736 135863 MIR25
25737 135873 MIR29B1
25738 135874 MIR29B2
25739 135884 MIR31
25740 135889 MIR34A
25741 135890 MIR34B
25742 135891 MIR34C
25743 135897 MIR92A1
25744 135748 MIR106A
25745 135749 MIR106B
25746 135755 MIR122
25747 135764 MIR128-1
25748 135765 MIR128-2
25749 135778 MIR138-1
25750 135779 MIR138-2
25751 135781 MIR140
25752 135782 MIR141
25753 135784 MIR143
25754 135786 MIR145
25755 135796 MIR155
25756 135825 MIR199A1
25757 135826 MIR199A2
25758 135832 MIR200A
25759 135833 MIR200B
25760 135837 MIR205
25761 135838 MIR206
25762 135845 MIR214
25763 139319 MIR429
25764 135741 MIR100
25765 1528776 ADAMTS9-AS2
25766 676759 NA
25767 3194864 LOC102723729
25768 234781 NA
25769 199477 NA
25770 109810 IL13
25771 1528023 LOC100505817
25772 109758 IGLC6
25773 946357 HOTAIRM1
25774 134467 MIR100HG
25775 575511 ZDHHC11B
25776 230949 NA
25777 138021 KRT19P3
25778 248269 NA
25779 1530787 PCAT1
25780 124209 GJA10
25781 131327 PAQR9
25782 126067 A3GALT2
25783 534988 DEFB109P1B
25784 123558 DEFB126
25785 1171683 NA
25786 1529408 NDUFC2-KCTD14
25787 570244 TMEM14D
25788 136277 DDX12P
25789 133333 C1QL3
25790 127912 C1QL2
25791 132672 RPRML
25792 112435 SLC7A4
25793 248100 NA
25794 201764 NA
25795 136693 UQCRHL
25796 124699 FER1L5
25797 610311 ISPD
25798 127455 MGAT4D
25799 132987 IQCF5
25800 609336 ZNF736
25801 1528059 CEBPZOS
25802 132408 ENO4
25803 108949 GGTA1P
25804 122859 ADGB
25805 137252 PMS2CL
25806 571316 ARIH2OS
25807 939143 SMKR1
25808 127382 LINC00471
25809 131946 NEXN-AS1
25810 118956 GPR171
25811 111350 PLCL1
25812 112231 SCN2A
25813 139064 OR8U8
25814 128619 GDPD4
25815 131129 OVCH1
25816 133475 BSX
25817 133187 XKR5
25818 131438 DCAF8L2
25819 128082 ADAMTS16
25820 107751 CPA3
25821 132364 ILDR2
25822 123148 CWH43
25823 115322 NAALADL1
25824 130328 PPP1R42
25825 127107 CAPN12
25826 117055 TTC9
25827 133557 OR4N2
25828 133378 OR51M1
25829 113316 WNT8B
25830 117739 OR10H1
25831 132405 CC2D2B
25832 120911 CACNA2D3
25833 124180 CCDC62
25834 121662 ZNF492
25835 137425 LOC100506422
25836 129028 TBC1D28
25837 534961 ZNF674
25838 128668 C10orf25
25839 128563 ARMC3
25840 129131 ANKRD31
25841 128609 OR5A2
25842 116988 KCNH3
25843 131918 WASH4P
25844 121597 ALPK3
25845 126422 B3GAT2
25846 609059 LOC728637
25847 126485 NKX2-6
25848 571472 URAD
25849 126296 COL6A6
25850 134775 FAM177B
25851 935017 C7orf72
25852 114004 CMAHP
25853 3188987 ERVK-19
25854 933383 LOC100128274
25855 573300 MPTX1
25856 130887 TMEM52
25857 113903 KLRC4
25858 137346 OR4F21
25859 131269 TGM6
25860 122712 OR6J1
25861 124857 TDRD12
25862 131189 SLFN14
25863 935804 FAM157B
25864 572061 RD3L
25865 570722 MT1HL1
25866 126035 OR14C36
25867 121982 GPATCH3
25868 133564 OR4N5
25869 136430 UNC13C
25870 112371 SI
25871 128644 LRRC63
25872 109952 KCND1
25873 576385 FER1L6
25874 115422 ENAM
25875 117601 OR1C1
25876 129252 IL4I1
25877 130443 VN1R2
25878 110732 MYO7B
25879 126522 OR13C5
25880 116585 PLA2R1
25881 130957 C3orf35
25882 125930 FAM69C
25883 125652 OR51F2
25884 133476 OR6X1
25885 568907 UBTFL6
25886 123281 SLC44A4
25887 122311 CYP3A43
25888 138664 FRG2
25889 117400 PAMR1
25890 136300 PLEKHG7
25891 568548 SMIM15
25892 125430 GBP4
25893 131201 VSTM2B
25894 137120 C4orf47
25895 131948 ANKRD20A12P
25896 571996 ASCL5
25897 125377 FHAD1
25898 126376 C5orf58
25899 128239 PATL2
25900 610144 ZNF878
25901 136458 TTLL13
25902 114703 TAAR3
25903 133392 OR56A3
25904 131886 HILS1
25905 129823 ZIK1
25906 133459 TRIM77
25907 120955 IDI2-AS1
25908 609981 LINC01556
25909 116907 CUX2
25910 110142 LECT2
25911 129380 SSX9
25912 115057 ST18
25913 115243 ATP2C2
25914 124207 CCDC54
25915 122619 OR5H8
25916 132715 ZNF788
25917 131970 RBM44
25918 122205 NDST4
25919 128489 NLRP11
25920 131448 MAGEB5
25921 113415 ZNF37A
25922 116391 MST1L
25923 127974 CNBD1
25924 127077 PPM1N
25925 119100 CUZD1
25926 127660 TTC16
25927 123804 SPATA16
25928 107918 CYLC1
25929 130337 SPATA31E1
25930 127765 CCDC63
25931 126759 ZNF840P
25932 123040 ZNF442
25933 110229 CYP4F3
25934 131205 SYCN
25935 137615 OR5B3
25936 132662 TMIGD1
25937 133563 OR4K17
25938 127802 PGBD4
25939 123832 SLC4A11
25940 126081 VWA5B1
25941 126039 OR2T11
25942 137333 CTAGE15
25943 936857 SRRM5
25944 133038 TMPRSS11F
25945 126315 H1FOO
25946 128806 GPR111
25947 122861 ZNF385D
25948 129064 REXO1L1P
25949 136293 DBX2
25950 122095 OSGEPL1
25951 571579 TRIM64C
25952 609354 PPIAL4F
25953 571665 FAM227A
25954 571366 FAM90A27P
25955 610183 GOLGA8CP
25956 126071 OR2AJ1
25957 128601 OR9Q2
25958 122875 MCTP1
25959 128996 ANGPTL5
25960 127282 C22orf42
25961 126204 CNTNAP5
25962 129165 SERPINA11
25963 127220 LRRC71
25964 122609 MMEL1
25965 126548 DGKK
25966 128101 ADAMTS19
25967 131924 CCDC178
25968 159106 NA
25969 1776994 NA
25970 127866 FNDC7
25971 247532 NA
25972 123844 KREMEN1
25973 1529402 SYNJ2BP-COX16
25974 124378 ABHD13
25975 126931 LYSMD4
25976 4383954 NA
25977 106907 ARSD
25978 126080 KLHDC7A
25979 4383825 LOC107983993
25980 109592 HTR4
25981 128545 OR5M3
25982 116094 PROKR1
25983 132632 C16orf47
25984 125753 METTL21EP
25985 131960 FAM228B
25986 129871 SMIM24
25987 571767 HRCT1
25988 119033 SLC40A1
25989 610063 CCDC175
25990 1530199 KIAA2012
25991 120567 ZNF654
25992 159457 NA
25993 171839 NA
25994 201204 NA
25995 127340 KANSL1L
25996 131520 ZNF530
25997 123100 ADAMTS20
25998 125815 DEGS2
25999 535011 HEPN1
26000 134354 LOC399491
26001 123449 OR4A16
26002 125938 OR7G1
26003 120197 SIDT1
26004 568280 ZNF487
26005 122888 ZNF665
26006 111183 PDGFRL
26007 121172 KCNK12
26008 125872 OR4D2
26009 3509181 NA
26010 117753 DUX1
26011 940367 DUX4L9
26012 199210 NA
26013 206014 NA
26014 198674 NA
26015 202821 NA
26016 223767 NA
26017 213607 NA
26018 208425 NA
26019 200205 NA
26020 211812 NA
26021 212385 NA
26022 229766 NA
26023 231130 NA
26024 225606 NA
26025 199607 NA
26026 202410 NA
26027 200555 NA
26028 201321 NA
26029 201192 NA
26030 201221 NA
26031 199606 NA
26032 202328 NA
26033 200040 NA
26034 211490 NA
26035 212280 NA
26036 202255 NA
26037 782698 NA
26038 224566 NA
26039 232648 NA
26040 207716 NA
26041 201753 NA
26042 199243 NA
26043 934407 FAM205CP
26044 119819 SLCO1C1
26045 123440 OR4C15
26046 111035 OR1D2
26047 3190784 HNRNPCL4
26048 107139 BPI
